ID,Data Bytes
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
000001F5,40 00 00 00 80 11 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
00000613,1E 57 1D 55 05 CD 83 00 
00000618,00 00 71 00 00 00 00 00 
00000329,11 4F 00 00 00 00 00 00 
00000316,01 00 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 21 00 00 
00000329,11 4F 00 00 00 00 00 00 
0000061F,FF 3F 0B 33 42 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000316,01 00 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
000001F5,40 00 00 00 80 31 00 00 
00000565,50 20 66 02 00 02 00 64 
0000061A,FF FF 9F F6 BF 06 02 02 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
000001F5,40 00 00 00 80 41 00 00 
000001F8,00 00 00 00 FE FF 00 00 
00000329,62 4F 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000565,50 20 66 02 00 02 00 64 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 61 00 00 
00000329,62 4F 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000316,01 00 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 00 64 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 71 08 87 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
000001F3,80 00 00 FF C1 7F 00 08 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
00000329,62 4F 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F5,40 00 00 00 80 81 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
000001F3,40 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
00000329,62 4F 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F5,40 00 00 00 80 51 00 00 
00000329,62 4F 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 00 63 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 63 
00000329,62 4F 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 71 08 87 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
000001F3,80 00 00 FF C1 7F 00 08 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 63 
00000329,62 4F 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 81 00 00 
00000316,01 00 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 00 64 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 01 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 91 00 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
00000329,80 4F 00 00 00 00 00 00 
000001F5,40 00 00 00 80 A1 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000316,01 00 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 00 64 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 01 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 63 
00000329,80 4F 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 C1 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
00000329,80 4F 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 63 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000613,1E 57 1D 55 05 8D 83 00 
00000615,C0 00 00 0B 02 00 00 00 
00000618,00 00 71 00 00 00 00 00 
000001F5,40 00 00 00 80 D1 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F3,40 00 00 FF C1 7F 00 08 
00000316,01 00 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 63 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 E1 00 00 
00000329,80 4F 00 00 00 00 00 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
0000061A,5A 1D 82 7E BF 06 02 82 
000001F5,40 00 00 00 80 F1 9D 05 
00000329,C0 4F 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
00000329,C0 4F 00 00 00 00 00 00 
000001F5,40 00 00 00 80 01 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
000001F0,0A 40 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 11 00 00 
00000329,C0 4F 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000329,C0 4F 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
000001F5,40 00 00 00 80 21 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
000001F5,40 00 00 00 80 31 00 00 
00000565,50 20 66 02 00 02 00 64 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
00000329,C0 4F 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
00000329,C0 4F 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000565,50 20 66 02 00 02 00 64 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 01 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 51 00 00 
00000329,11 4F 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000316,01 00 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 00 64 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 61 00 00 
00000329,11 4F 00 00 00 00 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 00 64 
00000316,01 00 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 01 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000329,11 4F 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 00 64 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 81 00 00 
00000316,01 00 00 00 00 02 00 64 
000001F5,40 00 00 00 80 F1 9D 05 
000001F8,00 00 00 00 FE FF 00 00 
00000153,00 50 00 00 00 FF 00 80 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
00000316,01 00 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
000001F0,0A 00 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 01 00 00 
0000061A,5A 1D 82 FE BF 06 02 82 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
000001F5,40 00 00 00 80 11 00 00 
00000565,50 20 66 02 00 02 00 64 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
00000329,11 4F 00 00 00 00 00 00 
00000316,01 00 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 21 00 00 
00000565,50 20 66 02 00 02 00 64 
00000329,11 4F 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 31 00 00 
00000329,62 4F 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
00000316,01 00 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 41 00 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
00000565,50 20 66 02 00 02 00 64 
00000329,62 4F 00 00 00 00 00 00 
0000061F,FF 3F 0B 33 42 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
00000336,00 00 FE 02 7C 15 E1 6F 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 61 00 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
00000329,62 4F 00 00 00 00 00 00 
000001F5,40 00 00 00 80 71 08 87 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
00000316,01 00 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 00 64 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F5,40 00 00 00 80 81 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
00000329,62 4F 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 91 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
00000153,00 50 00 00 00 FF 00 80 
000001F5,40 00 00 00 80 A1 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 01 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
00000329,80 4F 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 B1 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 00 64 
00000329,80 4F 00 00 00 00 00 00 
000001F5,40 00 00 00 80 C1 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
00000336,00 00 FE 02 7C 15 E1 6F 
000001F5,40 00 00 00 80 D1 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 E1 00 00 
00000329,80 4F 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
00000316,01 00 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 00 64 
000001F5,40 00 00 00 80 F1 9D 05 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
000001F5,40 00 00 00 80 01 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
00000329,C0 4F 00 00 00 00 00 00 
00000316,01 00 00 00 00 00 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
00000329,C0 4F 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 00 64 
00000153,00 50 00 00 00 FF 00 80 
00000153,00 50 00 00 00 00 00 FE 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 C1 00 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
00000153,94 51 00 00 00 FF 00 90 
000001F8,00 00 00 00 FE FF 00 00 
00000329,80 4F 00 00 00 00 00 00 
000001F5,40 00 00 00 80 D1 00 00 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
00000329,80 4F 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
00000329,C0 4F 00 00 00 00 00 00 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 F1 9D 05 
00000316,01 00 00 00 00 00 00 00 
00000153,94 51 00 00 00 FF 00 90 
000001F8,00 00 00 00 FE FF 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000618,00 00 71 00 00 00 00 00 
00000613,1E 57 1D 55 05 8D 83 00 
00000329,C0 4F 00 00 00 00 00 00 
000001F5,40 00 00 00 80 01 00 00 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000316,01 00 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000153,94 51 00 00 00 FF 00 90 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 11 00 00 
0000061A,5A 1D 82 FE BF 06 02 82 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000153,94 51 00 00 00 FF 00 90 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 21 00 00 
00000329,C0 4F 00 00 00 00 00 00 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
000001F0,0A 00 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 31 00 00 
00000153,94 51 00 00 00 FF 00 90 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
000001F3,02 80 00 FF C1 FF 00 08 
000001F5,40 00 00 00 80 41 00 00 
00000329,C0 4F 00 00 00 00 00 00 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
00000329,11 4F 00 00 00 00 00 00 
00000545,12 00 00 00 3B 00 00 5D 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 00 64 
000001F5,40 00 00 00 80 51 00 00 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 00 00 00 3B 00 00 5D 
000001F5,40 00 00 00 80 61 00 00 
00000329,11 4F 00 00 00 00 00 00 
00000153,94 51 00 00 00 FF 00 90 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
0000061F,FF 3F 0F 77 42 00 00 00 
00000316,01 00 00 00 00 00 00 00 
00000153,94 51 00 00 00 FF 00 90 
000001F8,00 00 00 00 FE FF 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 64 
00000329,11 4F 00 00 00 00 00 00 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,01 00 00 00 00 00 00 00 
000001F5,40 00 00 00 80 81 00 00 
00000545,12 00 00 00 3B 00 00 5D 
00000329,11 4F 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 00 65 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,01 00 73 04 00 00 00 00 
000001F5,40 00 00 00 80 91 00 00 
00000545,12 C5 02 00 3B 00 00 5D 
000001F3,02 80 00 FF C1 FF 00 08 
00000565,50 20 66 02 00 02 00 65 
00000329,11 4F 00 00 00 00 00 00 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000316,01 00 73 04 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 C5 02 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 65 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 B1 00 00 
00000316,01 00 73 04 00 00 00 00 
00000336,00 00 FE 02 7C 15 E1 6F 
00000545,12 C5 02 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 65 
00000153,94 51 00 00 00 FF 00 90 
000001F8,00 00 00 00 FE FF 00 00 
00000329,62 4F 00 00 00 00 00 00 
000001F5,40 00 00 00 80 C1 00 00 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
00000329,62 4F 00 00 00 00 00 00 
00000545,12 C5 02 00 3B 00 00 5D 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 00 65 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
000001F5,40 00 00 00 80 D1 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,01 00 73 04 00 00 00 00 
00000336,00 00 FE 02 7C 15 AA 6A 
00000545,12 C5 02 00 3B 00 00 5D 
00000329,62 4F 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 00 65 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 E1 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,01 00 73 04 00 00 00 00 
00000153,94 51 00 00 00 FF 00 90 
000001F8,00 00 00 00 FE FF 00 00 
00000545,12 C5 02 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 00 65 
00000329,62 4F 00 00 00 00 00 00 
000001F5,40 00 00 00 80 F1 9D 05 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000316,01 00 73 04 00 00 00 00 
00000336,00 00 FE 02 7C 15 AA 6A 
00000565,50 20 66 02 00 02 00 65 
00000329,62 4F 00 00 00 00 00 00 
00000153,94 51 00 00 00 FF 00 90 
000001F3,02 80 00 FF C1 FF 00 08 
000001F5,40 00 00 00 80 01 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,01 00 73 04 00 00 00 00 
00000336,00 00 66 02 00 02 9E 63 
000001F5,40 00 00 00 80 21 00 00 
00000153,10 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
00000329,62 4F 00 00 00 00 00 00 
00000316,01 00 86 1E 00 00 00 00 
00000336,BE 15 FE 02 02 1D A9 21 
00000545,12 AA 0C 00 3B 00 00 5D 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 9E 63 
000001F5,40 00 00 00 80 31 00 00 
00000329,62 4F 00 00 00 00 00 00 
